cust_id,cust name,policy number,DOA,DOB,sex,region,charges
541654,Akanksha Singh,98999831552170 ,18/03/1957,8/11/1984,female,southeast,45008.9555
166209,Ayush Mehta,91680934528264 ,26/07/1969,5/12/1971,female,southwest,9872.701
726253,Himanshu Patel,98105111082033 ,15/04/1953,16/01/1960,male,southeast,2438.0552
609611,Kirti Mishra,94809559600195 ,11/6/1970,6/12/2000,female,southwest,2974.126
101390,Uday Sharma,95623422889833 ,12/5/1985,10/7/1972,male,northwest,10601.63225
920134,Jaya Sharma,96708606840307 ,4/7/1995,12/5/1999,female,northeast,37270.1512
382421,Yogesh Mehta,93801778235631 ,1/1/1980,5/1/1975,male,northwest,14119.62
448032,Suman Mehta,94336626260827 ,28/03/1980,21/10/1993,female,northeast,42111.6647
570875,Rohan Jain,91682634046869 ,11/9/1965,26/01/1968,female,northeast,11729.6795
697648,Pradeep Verma,94524954561482 ,14/04/1995,18/12/1993,female,northeast,24106.91255
985581,Vinayak Das,96696582443967 ,8/5/1997,20/11/1989,female,southwest,1875.344
555890,Amit Kumar,97375602554374 ,21/09/1993,19/07/1973,female,southeast,40974.1649
297818,Deepika Iyer,92717552063319 ,8/11/1979,23/07/1955,male,northwest,15817.9857
333344,Gaurav Singh,92770131263437 ,3/7/1980,29/05/1986,female,southeast,18218.16139
185585,Aruna Patel,92091189232424 ,9/2/1998,26/07/1985,male,southwest,10965.446
260259,Kirti Singh,94029847200458 ,3/6/1976,5/2/1956,female,southwest,46113.511
501456,Dhruv Shah,99004583923425 ,16/03/1967,8/9/1995,female,southwest,7151.092
782009,Uday Sharma,94053963259717 ,10/6/1952,3/6/1981,female,northwest,12269.68865
669079,Neelam Sharma,90609678452248 ,6/9/1965,8/12/1974,female,northeast,5458.04645
601197,Karan Kumar,93182321871792 ,15/08/1952,7/6/1983,male,southwest,8782.469
495955,Sangita Das,94450659719146 ,28/11/1999,19/08/1991,male,southwest,6600.361
773210,Shivam Trivedi,93819027562662 ,7/12/1973,27/10/1976,male,southeast,1141.4451
728881,Ajay Sharma,91256184140027 ,16/03/1992,7/10/1975,male,southwest,11576.13
388472,Mohan Kumar,99501337690347 ,27/12/1987,28/08/1963,male,northeast,13129.60345
609121,Neha Sharma,96630525178537 ,14/09/1970,1/8/1979,female,southwest,4391.652
905268,Gaurav Joshi,91391658226459 ,1/4/1955,16/09/1955,male,southwest,8457.818
151541,Anushka Singh,99540175469136 ,14/07/1955,14/01/1993,female,southeast,3392.3652
961134,Mohan Singh,97283953077491 ,27/12/1964,26/04/1963,male,southeast,5966.8874
343255,Aruna Reddy,91768447270962 ,3/3/1969,19/07/1972,male,southwest,6849.026
655706,Roshni Mehta,92361092158820 ,3/9/1983,23/02/1981,male,northeast,8891.1395
949061,Sneha Iyer,94976316634887 ,19/02/1950,4/4/1978,female,northwest,2690.1138
565188,Karan Gupta,92528492864872 ,2/4/1997,15/03/1996,female,southwest,26140.3603
699940,Ankit Chauhan,98912525877590 ,11/12/1955,23/05/1978,male,southeast,6653.7886
932027,Swati Singh,92817713919298 ,15/03/1969,21/10/1963,male,southwest,6282.235
307586,Mohan Singh,93364569603745 ,29/05/1996,19/08/1965,female,southwest,6311.952
848035,Pooja Agarwal,91277021498801 ,7/9/1982,20/09/2000,male,southwest,3443.064
644924,Shreya Jain,99062132291662 ,11/5/1979,4/8/1982,male,northwest,2789.0574
836930,Rohan Jain,95805278891957 ,1/6/1961,29/06/1985,female,northeast,2585.85065
148142,Manish Kumar,94378782081950 ,21/03/1975,7/5/1971,female,northeast,46255.1125
730477,Akanksha Patel,96002676869228 ,31/07/1957,17/09/1979,male,northwest,4877.98105
694088,Dhruv Mehta,98160959447270 ,20/07/1951,3/3/1973,male,southeast,19719.6947
112780,Manish Patel,93343174932347 ,26/07/2000,17/07/1993,male,northeast,27218.43725
469997,Lakshmi Iyer,95379715800075 ,13/02/1992,4/7/1962,female,northwest,5272.1758
129955,Jaya Patel,92623706912975 ,5/11/1978,22/05/1963,male,southwest,1682.597
286901,Neha Sharma,99523117114018 ,21/11/1983,31/01/1953,male,northwest,11945.1327
713963,Aditi Jain,93661054092771 ,18/01/1975,16/12/1992,female,northwest,29330.98315
361323,Ishaan Sharma,91048922312259 ,10/7/1965,22/06/1983,female,southeast,7243.8136
889049,Sandeep Verma,91298036275287 ,22/01/1950,24/08/1994,male,northeast,10422.91665
139677,Ankit Chauhan,93907181369497 ,28/10/1967,6/2/1975,male,southeast,44202.6536
978929,Vinayak Das,99909241448539 ,2/4/1963,14/11/1958,male,northeast,13555.0049
377542,Manish Kumar,94907424022892 ,9/10/1953,1/2/1968,female,southwest,13063.883
728999,Nisha Reddy,96580536079137 ,1/8/1990,29/07/1975,female,northeast,19798.05455
771252,Swati Singh,98436153751561 ,26/11/1967,15/04/1960,male,northwest,2221.56445
666475,Sangita Das,92434559759439 ,17/08/1958,26/05/1990,female,southeast,1634.5734
465661,Ankit Jain,91723222240329 ,6/6/1999,1/2/1966,female,northwest,2117.33885
842833,Ishaan Sharma,94654329400863 ,9/7/1952,29/03/1979,male,northeast,8688.85885
694428,Aditi Gupta,97819490779473 ,6/4/1968,29/02/1968,male,southeast,48673.5588
547763,Sachin Kumar,97659972682749 ,25/02/1961,4/7/1957,male,northeast,4661.28635
292339,Ishaan Kapoor,99440079808701 ,27/03/1951,27/03/1998,male,southeast,8125.7845
281264,Pooja Agarwal,97768504080519 ,1/6/1954,8/12/1972,female,southwest,12644.589
907240,Ajay Kumar,98102856187238 ,2/9/1968,24/07/1960,female,northeast,4564.19145
320617,Shivam Trivedi,98807535697953 ,2/8/1979,2/4/1990,male,northeast,4846.92015
890927,Himanshu Patel,91876839429778 ,16/02/1989,7/3/1954,female,southeast,7633.7206
387593,Lakshmi Iyer,99678675570418 ,31/01/1978,18/06/1969,male,southwest,15170.069
517135,Gaurav Singh,96990667959731 ,4/7/1970,1/10/1986,female,southwest,17496.306
319642,Pranav Singh,97982825515513 ,25/10/1996,1/2/1955,male,northwest,2639.0429
221092,Vinayak Das,99798754933357 ,13/11/1965,9/5/1965,male,northeast,33732.6867
913777,Shashank Singh,95131668778277 ,13/09/1987,22/03/1950,female,northwest,14382.70905
736358,Aruna Reddy,90643209715374 ,17/02/1950,17/05/1978,female,southwest,7626.993
603263,Shreya Jain,96402372411452 ,13/07/1987,27/05/1982,male,northwest,5257.50795
602464,Disha Trivedi,97257038704566 ,26/02/1968,25/07/1967,female,southeast,2473.3341
835350,Mohan Singh,90950986925682 ,6/9/1962,19/05/1975,female,northwest,21774.32215
939986,Sangita Das,98209485453712 ,31/10/1954,3/10/1993,male,northeast,35069.37452
959615,Ananya Patel,98592530828507 ,3/6/1969,4/11/1952,female,southwest,13041.921
155111,Gaurav Joshi,96014825587172 ,28/08/1975,3/1/1976,female,southeast,5245.2269
355073,Shubham Kapoor,98763589044022 ,17/11/1979,27/12/1962,female,southwest,13451.122
161213,Neha Verma,99982334519385 ,7/3/1990,20/02/1997,female,southwest,13462.52
364004,Lakshmi Iyer,93225738119623 ,22/06/1986,17/06/1967,male,southwest,5488.262
145177,Karan Gupta,99054699951419 ,2/11/1982,15/10/1989,male,northwest,4320.41085
741245,Aruna Patel,95952815222961 ,5/5/1981,28/04/1990,male,southwest,6250.435
890133,Arjun Sharma,97742759645546 ,9/3/1953,30/04/1971,male,northeast,25333.33284
882128,Sakshi Patel,92486602453515 ,8/5/1973,17/02/1961,female,southwest,2913.569
944002,Arjun Sharma,90403446564540 ,23/12/1968,16/05/1957,female,southwest,12032.326
909636,Ajay Sharma,95443375751189 ,25/07/1960,23/05/1994,female,southeast,13470.8044
316163,Arjun Sharma,94425657593300 ,22/10/1950,17/07/1963,male,southeast,6289.7549
214975,Vikas Verma,96390683100267 ,20/03/1981,23/08/1952,male,southeast,2927.0647
344281,Sachin Kumar,93533987947365 ,3/11/1999,17/11/1991,female,southwest,6238.298
618154,Sakshi Patel,94778814019573 ,6/5/1965,21/02/1959,male,southwest,10096.97
860207,Shubham Kapoor,98397469845846 ,18/09/1982,8/7/2000,female,southwest,7348.142
390269,Akanksha Patel,94127678067745 ,9/4/1988,17/04/1956,male,southeast,4673.3922
658718,Aditi Jain,97461191766747 ,23/03/1968,21/09/1994,female,southwest,12233.828
833260,Shalini Patel,95095204480593 ,8/4/1984,16/04/1964,male,northeast,32108.66282
326266,Sunil Chauhan,99336419757561 ,26/05/1988,19/10/1989,female,northwest,8965.79575
151632,Aditi Gupta,93208887004731 ,22/08/1969,26/04/1992,male,southeast,2304.0022
988769,Ajay Kumar,99033601697016 ,6/1/2000,28/12/1960,male,southeast,9487.6442
969987,Priya Chauhan,90423197113191 ,1/3/1993,6/4/1953,male,southeast,1121.8739
952136,Manish Patel,95805404995614 ,24/07/1982,17/07/1995,female,southeast,9549.5651
287861,Jaya Sharma,98157653519052 ,15/07/1961,23/06/1966,female,northeast,2217.46915
165058,Akanksha Patel,97828517625966 ,17/10/1955,29/10/1967,male,northwest,1628.4709
929643,Dhruv Shah,92682351571176 ,7/3/1994,3/4/1969,male,southeast,12982.8747
718488,Tanvi Desai,91580461412660 ,13/01/1984,3/6/1982,female,southwest,11674.13
996923,Ayush Verma,92070728637945 ,11/1/1970,7/3/1958,male,southwest,7160.094
450290,Roshni Mehta,96361240435829 ,20/02/1986,9/3/1950,male,northeast,39047.285
438543,Manish Patel,90231211015286 ,29/05/1973,8/3/1980,male,northwest,6358.77645
350778,Akanksha Singh,91790858817935 ,12/9/1994,8/4/1970,male,southwest,19933.458
441501,Sneha Iyer,97462593193489 ,9/11/1952,19/11/1970,male,northeast,11534.87265
840815,Ishaan Sharma,96340590711746 ,18/10/1997,28/02/1994,male,southeast,47462.894
891009,Lakshmi Iyer,97796449581362 ,29/11/1989,11/11/1981,female,northwest,4527.18295
480356,Karan Kumar,90804876939796 ,15/03/1991,14/06/1956,male,southwest,38998.546
293711,Ajay Sharma,92573222046030 ,20/02/1994,10/8/1995,male,northwest,20009.63365
105197,Shalini Patel,96010167350586 ,2/7/1953,11/11/1979,male,southeast,3875.7341
273792,Tanvi Desai,95091733864023 ,19/04/1982,1/12/1977,male,southeast,41999.52
999753,Gaurav Joshi,94061459965559 ,27/09/1981,14/11/1952,male,northwest,12609.88702
170270,Neelam Sharma,95783414123182 ,22/03/1956,18/05/1972,male,northeast,41034.2214
443987,Arjun Sharma,92267414647413 ,8/12/1960,26/04/1957,male,northwest,28468.91901
606682,Uday Sharma,94255655785181 ,17/05/1975,1/12/1987,female,northwest,2730.10785
296324,Priya Chauhan,92104208949671 ,5/5/1978,9/1/2000,female,southwest,3353.284
286470,Vidya Reddy,96770308862878 ,20/02/1966,23/10/1952,female,southeast,14474.675
176215,Maya Singh,96748922606134 ,6/2/1975,6/5/1978,male,northeast,9500.57305
751245,Tanya Joshi,96146991167891 ,10/5/1986,13/04/1998,male,northwest,26467.09737
950461,Shivam Trivedi,95801070839376 ,6/6/1970,5/9/1985,male,southwest,4746.344
301289,Tanya Joshi,94431461224202 ,11/12/1997,11/11/1989,male,northwest,23967.38305
234635,Dhruv Shah,96360244200195 ,19/11/1981,19/01/1960,male,northwest,7518.02535
224431,Aditi Jain,92719083005403 ,21/03/1992,12/1/1973,male,northeast,3279.86855
864230,Vinayak Das,94581325980306 ,27/08/1960,23/11/1988,female,southeast,8596.8278
991397,Himanshu Patel,91539802513776 ,24/07/1968,11/11/1958,female,southeast,10702.6424
298142,Dhruv Mehta,91840561936354 ,14/02/2000,11/9/1970,female,northeast,4992.3764
101980,Uma Patel,95690719163772 ,24/11/1995,10/10/1982,female,northwest,2527.81865
523299,Ishaan Kapoor,96281899559131 ,28/12/1953,3/7/1980,female,southwest,1759.338
941157,Dhruv Mehta,98858104595343 ,1/12/1988,2/3/1986,male,southeast,2322.6218
696618,Amit Kumar,95541838008916 ,27/08/1982,26/05/1973,male,northeast,16138.76205
677425,Disha Gupta,98815834235741 ,27/07/1980,23/06/1963,male,southeast,7804.1605
133930,Dhruv Mehta,90905852983548 ,3/7/1999,29/12/1960,male,southeast,2902.9065
432622,Krishna Chauhan,91730000078180 ,10/4/1972,7/12/1978,female,northeast,9704.66805
198254,Vishal Kapoor,99306896512136 ,21/02/1953,20/05/1971,female,southeast,4889.0368
869414,Deepika Das,98022572307791 ,6/9/1981,5/8/1961,male,northeast,25517.11363
481599,Gaurav Joshi,91511454997703 ,9/11/1965,21/01/1962,male,northeast,4500.33925
581523,Swati Singh,93529555170165 ,28/11/1999,28/06/1997,male,southwest,19199.944
958854,Neelam Yadav,96510202311181 ,23/02/1984,4/4/1998,female,northeast,16796.41194
730276,Dhruv Mehta,93115451467367 ,24/05/1973,11/10/1987,male,northeast,4915.05985
402670,Arjun Desai,91337181895822 ,28/11/1989,16/06/1965,female,southwest,7624.63
664199,Mohan Singh,95662733927570 ,22/10/1978,12/5/1996,male,northwest,8410.04685
977338,Ankit Chauhan,92491794642605 ,6/9/1993,12/11/1959,female,northwest,28340.18885
828063,Himanshu Verma,94709887050946 ,21/10/1985,25/12/1961,male,northeast,4518.82625
686762,Ajay Sharma,90503725952217 ,7/9/1955,5/7/1959,female,northeast,14571.8908
981090,Roshni Mehta,90026402918616 ,10/1/1986,28/03/1956,female,southwest,3378.91
632341,Maya Patel,91126032107187 ,18/11/1952,24/03/1973,female,northeast,7144.86265
823497,Vidya Reddy,97978824486563 ,8/8/1974,12/1/1999,female,southwest,10118.424
962104,Swati Singh,94958225754385 ,6/1/1990,1/2/1970,male,southeast,5484.4673
268489,Ishaan Sharma,92192386540739 ,10/7/1984,4/9/1952,female,northwest,16420.49455
275879,Suman Mehta,92473811690431 ,20/04/1980,16/11/1979,female,northeast,7986.47525
112887,Krishna Chauhan,96401802754044 ,7/6/1971,18/03/1982,female,southwest,7418.522
727859,Akanksha Patel,90066291052350 ,21/12/1996,9/6/1961,female,southeast,13887.9685
486611,Shashank Singh,92622909671713 ,26/06/1960,4/12/1952,female,northeast,6551.7501
993306,Gaurav Singh,90470513843420 ,6/3/1974,21/10/1997,female,northwest,5267.81815
681368,Deepika Iyer,94082172899641 ,2/3/1993,1/7/1982,male,northwest,17361.7661
570321,Shubham Kapoor,90577208277405 ,12/7/1973,14/12/1994,male,southwest,34472.841
118375,Shivam Trivedi,94520913393938 ,13/12/1988,13/11/1992,male,southwest,1972.95
501918,Gaurav Joshi,95968180671612 ,1/12/1961,19/08/1967,male,southwest,21232.18226
941087,Lakshmi Sharma,92825146061399 ,5/3/1994,21/09/1989,male,northeast,8627.5411
718574,Sakshi Patel,95511842640453 ,18/03/1999,24/05/1962,male,northwest,4433.3877
196817,Arjun Desai,98591931189255 ,13/01/1967,3/8/1980,male,northeast,4438.2634
439643,Sneha Iyer,91377339043788 ,2/11/1996,13/10/1961,male,northwest,24915.22085
327429,Anushka Jain,93926440039985 ,29/10/1970,1/4/1992,male,northeast,23241.47453
954336,Mohan Kumar,95335694849919 ,4/9/1957,8/8/1998,male,northeast,9957.7216
206745,Gaurav Singh,90277800992060 ,27/02/1988,10/8/1981,female,southwest,8269.044
474929,Arjun Sharma,96455785144081 ,12/12/1975,28/12/1964,male,southeast,18767.7377
729377,Vinayak Das,94818872168847 ,27/08/1987,25/03/1977,female,southeast,36580.28216
335661,Aditi Jain,95476569012339 ,3/7/1974,27/02/1992,male,northwest,8765.249
365936,Ajay Sharma,93314900671382 ,25/10/1995,19/08/1997,female,southwest,5383.536
555699,Aruna Reddy,95709545383564 ,8/12/1977,31/01/1957,male,northwest,12124.9924
585142,Maya Singh,92069053955647 ,30/08/1992,31/01/1992,female,northwest,2709.24395
965744,Varun Gupta,91480797319186 ,4/11/1952,2/2/1976,female,southwest,3987.926
917819,Sameer Singh,94680029079210 ,26/09/1958,16/11/1969,female,northwest,12495.29085
891508,Shubham Kapoor,95576051405292 ,1/5/1989,15/02/1977,female,northwest,26018.95052
172894,Anushka Singh,97613025399698 ,22/06/1962,4/3/1992,male,southwest,8798.593
604230,Neelam Yadav,90149459120403 ,9/12/1988,17/02/1996,female,southeast,35595.5898
431573,Neha Verma,96075393825539 ,14/04/1957,14/04/1984,male,southeast,42211.1382
275686,Amit Sharma,98094978607825 ,27/01/1951,23/05/1990,male,southeast,1711.0268
217018,Rajesh Gupta,95356858406360 ,27/07/1984,21/11/1985,female,southeast,8569.8618
592834,Arjun Sharma,90705862180542 ,10/7/1979,5/7/1966,female,southwest,2020.177
502027,Pooja Agarwal,90327917214963 ,10/3/1993,5/3/2000,male,northwest,16450.8947
535211,Ankit Chauhan,96475127365536 ,11/1/1961,8/4/1968,male,northwest,21595.38229
394249,Shubham Kapoor,99175702505055 ,29/09/1962,9/10/1978,male,southwest,9850.432
667173,Ishaan Kapoor,95353647507200 ,28/10/1980,22/06/1969,female,northeast,6877.9801
517546,Manish Kumar,94597906499379 ,7/4/1973,25/08/1960,female,northwest,21677.28345
660699,Neha Sharma,98329499176964 ,31/05/1956,29/03/1973,female,southeast,44423.803
464645,Mohan Kumar,93704864710341 ,1/11/1970,8/4/1999,female,northeast,4137.5227
319403,Neelam Yadav,90155813489685 ,13/05/1995,23/12/1951,male,northeast,13747.87235
146017,Maya Patel,96982063978610 ,10/3/1995,17/09/1955,male,northwest,12950.0712
998555,Ayush Mehta,98444895864709 ,17/01/1950,30/04/1990,female,southwest,12094.478
427953,Dhruv Mehta,99633240940566 ,12/9/1987,16/08/1990,male,southeast,37484.4493
316574,Swati Singh,94199647665960 ,31/12/1955,29/05/1975,female,northwest,39725.51805
294326,Yogesh Mehta,93433149554318 ,28/12/1984,29/06/1962,male,northeast,2250.8352
373478,Mohan Kumar,94189477878372 ,17/08/1981,16/04/1984,male,northwest,22493.65964
520536,Rajesh Gupta,92360971931018 ,9/11/1965,30/01/1950,female,northwest,20234.85475
904680,Rohan Jain,92913961580998 ,5/8/1992,5/3/1971,male,northeast,1704.70015
984026,Sachin Kumar,90667115455596 ,5/9/1992,5/5/1980,male,northeast,33475.81715
690578,Sangita Das,98728952148149 ,12/11/1996,16/06/1992,female,southwest,3161.454
806946,Arjun Sharma,98154587444239 ,12/10/1998,18/09/1955,male,northeast,11394.06555
555198,Neelam Sharma,90494736258152 ,5/10/1965,19/09/1979,female,northwest,21880.82
162012,Sakshi Patel,98676939510739 ,8/4/1986,26/06/1952,female,northeast,7325.0482
613889,Dhruv Mehta,93656952957328 ,10/11/1999,28/09/1973,male,southeast,44501.3982
370366,Ajay Kumar,90815000363911 ,11/7/1961,20/10/1967,female,northwest,3594.17085
306547,Rohan Jain,94012101062545 ,2/6/1980,7/9/1974,male,southwest,39727.614
779292,Dhruv Mehta,92954322732515 ,16/07/1973,4/7/1976,female,northwest,8023.13545
616075,Riya Desai,98429478893953 ,18/02/1982,23/09/1990,male,northeast,14394.5579
278520,Yash Singh,94547594466214 ,15/01/1962,20/02/1978,male,northeast,9288.0267
767096,Pooja Agarwal,99339476351177 ,27/04/1984,15/10/1953,male,southwest,25309.489
847132,Ananya Patel,97432287501918 ,14/06/1960,19/09/1973,female,northwest,3353.4703
688246,Dhruv Shah,99653410863344 ,24/07/1970,21/10/1962,male,northwest,10594.50155
297527,Disha Gupta,93576406400325 ,24/02/1958,15/04/1993,female,southwest,8277.523
840704,Shalini Patel,94760694436795 ,31/03/1971,27/07/1960,female,southeast,17929.30337
654879,Rahul Sharma,94109970822837 ,18/10/1992,27/03/1978,female,southeast,2480.9791
263318,Pradeep Verma,97115962714390 ,30/08/1967,8/10/1954,male,northwest,4462.7218
815141,Srinivasan Kumar,98434453600704 ,5/1/1983,27/08/1981,male,southeast,1981.5819
255585,Krishna Chauhan,93757950090570 ,16/11/1960,27/06/1971,male,southeast,11554.2236
531281,Uma Patel,90342797212912 ,20/11/1977,15/10/1995,male,southeast,48970.2476
574172,Lakshmi Iyer,99388576417639 ,9/10/1968,18/07/1988,male,northwest,6548.19505
756720,Krishna Chauhan,95569809031018 ,17/05/1973,13/01/1991,female,southwest,5708.867
417910,Ananya Patel,90692569506036 ,23/10/1982,15/02/1964,female,southwest,7045.499
283218,Shreya Jain,96915419595444 ,5/1/1976,23/09/1957,male,southeast,8978.1851
162520,Akanksha Patel,96487956422249 ,13/12/1952,12/1/1979,male,northeast,5757.41345
599895,Disha Trivedi,91387306626704 ,22/05/1955,13/01/1977,male,northwest,14349.8544
981622,Suman Mehta,96835725896156 ,21/08/1977,25/06/1978,female,southeast,10928.849
904934,Jaya Patel,91137594910849 ,24/09/1968,2/2/2000,male,southeast,39871.7043
839223,Rajesh Gupta,94552273170374 ,23/07/1956,13/01/1992,male,northeast,13974.45555
991282,Rohan Jain,93210815698759 ,15/09/1998,25/09/1979,male,northwest,1909.52745
